Environment activated: /hpchome/giorgio24/Log-Anomaly-Detection-via-LLMs/conda_venv
Starting fine tuning BERT model..
Loaded data..
Prepared datasets..
Tokenized data..
Loaded BERT..
12.1
<function is_available at 0x7f295c9b87c0>
Using device: cuda
Starting training BERT..
{'loss': 0.3342, 'grad_norm': 1.814407467842102, 'learning_rate': 9.999652210204154e-06, 'epoch': 0.0}
{'loss': 0.0, 'grad_norm': 0.008368277922272682, 'learning_rate': 2.643063332521824e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00024224873050116003, 'learning_rate': 2.6427155427259767e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00021432494395412505, 'learning_rate': 2.6423677529301296e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.001108789350837469, 'learning_rate': 2.642019963134282e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.001363076502457261, 'learning_rate': 2.6416721733384344e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00023130510817281902, 'learning_rate': 2.6413243835425873e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00022213002375792712, 'learning_rate': 2.6409765937467395e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.0008556480170227587, 'learning_rate': 2.640628803950892e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00021645057131536305, 'learning_rate': 2.640281014155045e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00022994668688625097, 'learning_rate': 2.6399332243591976e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.0008226329227909446, 'learning_rate': 2.63958543456335e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.0002147308987332508, 'learning_rate': 2.6392376447675027e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00022124277893453836, 'learning_rate': 2.6388898549716553e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.0019173248438164592, 'learning_rate': 2.6385420651758083e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.0008757602772675455, 'learning_rate': 2.6381942753799604e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.00023427802079822868, 'learning_rate': 2.637846485584113e-06, 'epoch': 7.36}
{'loss': 0.0, 'grad_norm': 0.000725485326256603, 'learning_rate': 2.637498695788266e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00022975903993938118, 'learning_rate': 2.637150905992418e-06, 'epoch': 7.37}
{'loss': 0.0731, 'grad_norm': 0.001404224312864244, 'learning_rate': 2.636803116196571e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0002739897172432393, 'learning_rate': 2.6364553264007237e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0006933038821443915, 'learning_rate': 2.6361075366048763e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00033977333805523813, 'learning_rate': 2.635759746809029e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003348814498167485, 'learning_rate': 2.6354119570131814e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.000336379831423983, 'learning_rate': 2.635064167217334e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003487852227408439, 'learning_rate': 2.634716377421487e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.004310212098062038, 'learning_rate': 2.634368587625639e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0011216539423912764, 'learning_rate': 2.634020797829792e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003237155033275485, 'learning_rate': 2.6336730080339446e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00041575627983547747, 'learning_rate': 2.6333252182380968e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003517818986438215, 'learning_rate': 2.6329774284422498e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003133281716145575, 'learning_rate': 2.6326296386464023e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003084403579123318, 'learning_rate': 2.632281848850555e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0002997908741235733, 'learning_rate': 2.6319340590547075e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.000312644086079672, 'learning_rate': 2.63158626925886e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0006986234220676124, 'learning_rate': 2.631238479463013e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0002825433330144733, 'learning_rate': 2.6308906896671656e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003229647409170866, 'learning_rate': 2.6305428998713177e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0007419511675834656, 'learning_rate': 2.6301951100754707e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0002947254106402397, 'learning_rate': 2.6298473202796233e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00041376936133019626, 'learning_rate': 2.6294995304837754e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00031649251468479633, 'learning_rate': 2.6291517406879284e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0002995524846483022, 'learning_rate': 2.628803950892081e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0011558549012988806, 'learning_rate': 2.628456161096234e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.00030778907239437103, 'learning_rate': 2.628108371300386e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0003128967364318669, 'learning_rate': 2.6277605815045387e-06, 'epoch': 7.37}
{'loss': 0.0, 'grad_norm': 0.0025596250779926777, 'learning_rate': 2.6274127917086917e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0008518298855051398, 'learning_rate': 2.6270650019128442e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0002763769298326224, 'learning_rate': 2.6267172121169964e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0002858376537915319, 'learning_rate': 2.6263694223211494e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0002920983242802322, 'learning_rate': 2.626021632525302e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00029143961728550494, 'learning_rate': 2.625673842729455e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0003889779036398977, 'learning_rate': 2.625326052933607e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00028309557819738984, 'learning_rate': 2.6249782631377596e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0006843406008556485, 'learning_rate': 2.6246304733419126e-06, 'epoch': 7.38}
{'loss': 0.0505, 'grad_norm': 0.0002705902443267405, 'learning_rate': 2.6242826835460648e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.000311998650431633, 'learning_rate': 2.6239348937502173e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00033575802808627486, 'learning_rate': 2.6235871039543703e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00032094662310555577, 'learning_rate': 2.623239314158523e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.000286201509879902, 'learning_rate': 2.622891524362676e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0003354813961777836, 'learning_rate': 2.622543734566828e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00035215093521401286, 'learning_rate': 2.6221959447709806e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00033237156458199024, 'learning_rate': 2.6218481549751336e-06, 'epoch': 7.38}
{'loss': 0.0003, 'grad_norm': 0.000292122334940359, 'learning_rate': 2.6215003651792857e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00393415242433548, 'learning_rate': 2.6211525753834383e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.003900455078110099, 'learning_rate': 2.6208047855875913e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0004515253531280905, 'learning_rate': 2.620456995791744e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.017651084810495377, 'learning_rate': 2.620109205995896e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.006763563025742769, 'learning_rate': 2.619761416200049e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0005895982612855732, 'learning_rate': 2.6194136264042015e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00033889705082401633, 'learning_rate': 2.6190658366083545e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00029419412021525204, 'learning_rate': 2.6187180468125067e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.0002905234578065574, 'learning_rate': 2.6183702570166592e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00030304992105811834, 'learning_rate': 2.6180224672208122e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00028855795972049236, 'learning_rate': 2.6176746774249644e-06, 'epoch': 7.38}
{'loss': 0.0, 'grad_norm': 0.00119106809142977, 'learning_rate': 2.617326887629117e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002868818992283195, 'learning_rate': 2.61697909783327e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0003346392186358571, 'learning_rate': 2.6166313080374225e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00029197760159149766, 'learning_rate': 2.616283518241575e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00026282126782462, 'learning_rate': 2.6159357284457276e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.013838423416018486, 'learning_rate': 2.61558793864988e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0011908822925761342, 'learning_rate': 2.615240148854033e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.002904166467487812, 'learning_rate': 2.6148923590581853e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002664898056536913, 'learning_rate': 2.614544569262338e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00028194833430461586, 'learning_rate': 2.614196779466491e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.000279794679954648, 'learning_rate': 2.613848989670643e-06, 'epoch': 7.39}
{'loss': 0.0077, 'grad_norm': 0.00028848982765339315, 'learning_rate': 2.613501199874796e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00025485310470685363, 'learning_rate': 2.6131534100789486e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.004950323607772589, 'learning_rate': 2.612805620283101e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002686118532437831, 'learning_rate': 2.6124578304872537e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00028934801230207086, 'learning_rate': 2.6121100406914063e-06, 'epoch': 7.39}
{'loss': 0.0003, 'grad_norm': 0.08469820767641068, 'learning_rate': 2.611762250895559e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0003059433656744659, 'learning_rate': 2.611414461099712e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002677521260920912, 'learning_rate': 2.611066671303864e-06, 'epoch': 7.39}
{'loss': 0.0171, 'grad_norm': 0.00028288058820180595, 'learning_rate': 2.610718881508017e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002753772714640945, 'learning_rate': 2.6103710917121695e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002587053459137678, 'learning_rate': 2.6100233019163216e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00027611461700871587, 'learning_rate': 2.6096755121204746e-06, 'epoch': 7.39}
{'loss': 0.0024, 'grad_norm': 0.00027329701697453856, 'learning_rate': 2.609327722324627e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002522352442611009, 'learning_rate': 2.6089799325287798e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0009760427055880427, 'learning_rate': 2.6086321427329323e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0009475836413912475, 'learning_rate': 2.608284352937085e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.0002762640069704503, 'learning_rate': 2.607936563141238e-06, 'epoch': 7.39}
{'loss': 0.0, 'grad_norm': 0.00037784044980071485, 'learning_rate': 2.6075887733453905e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002732488210313022, 'learning_rate': 2.6072409835495426e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0008176437695510685, 'learning_rate': 2.6068931937536956e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002704166399780661, 'learning_rate': 2.606545403957848e-06, 'epoch': 7.4}
{'loss': 0.0001, 'grad_norm': 0.0002665752836037427, 'learning_rate': 2.6061976141620003e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002575683465693146, 'learning_rate': 2.6058498243661533e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0008077253587543964, 'learning_rate': 2.605502034570306e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00036165525671094656, 'learning_rate': 2.605154244774459e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00025022015324793756, 'learning_rate': 2.604806454978611e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00025030848337337375, 'learning_rate': 2.6044586651827635e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00024595423019491136, 'learning_rate': 2.6041108753869165e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0009363352437503636, 'learning_rate': 2.603763085591069e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002521085843909532, 'learning_rate': 2.6034152957952212e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002614645636640489, 'learning_rate': 2.6030675059993742e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002535632229410112, 'learning_rate': 2.602719716203527e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0030388308223336935, 'learning_rate': 2.60237192640768e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00027265140670351684, 'learning_rate': 2.602024136611832e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002558613778091967, 'learning_rate': 2.6016763468159845e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.000238503678701818, 'learning_rate': 2.6013285570201375e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0003513819247018546, 'learning_rate': 2.6009807672242896e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00023950557806529105, 'learning_rate': 2.600632977428442e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002698244934435934, 'learning_rate': 2.600285187632595e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00025493756402283907, 'learning_rate': 2.5999373978367478e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002443387929815799, 'learning_rate': 2.5995896080409007e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0003172594588249922, 'learning_rate': 2.599241818245053e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0002834659244399518, 'learning_rate': 2.5988940284492054e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0004940959624946117, 'learning_rate': 2.5985462386533584e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.0003147554525639862, 'learning_rate': 2.5981984488575106e-06, 'epoch': 7.4}
{'loss': 0.0009, 'grad_norm': 0.0002674461284186691, 'learning_rate': 2.597850659061663e-06, 'epoch': 7.4}
{'loss': 0.0, 'grad_norm': 0.00032054263283498585, 'learning_rate': 2.597502869265816e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00023450115986634046, 'learning_rate': 2.5971550794699683e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0003149354597553611, 'learning_rate': 2.5968072896741213e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00024121424939949065, 'learning_rate': 2.596459499878274e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0002449652529321611, 'learning_rate': 2.5961117100824264e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00041602260898798704, 'learning_rate': 2.5957639202865794e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00025445406208746135, 'learning_rate': 2.5954161304907315e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00023464136756956577, 'learning_rate': 2.595068340694884e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0007696079555898905, 'learning_rate': 2.594720550899037e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00023627652262803167, 'learning_rate': 2.5943727611031892e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00036986303166486323, 'learning_rate': 2.5940249713073422e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00025156844640150666, 'learning_rate': 2.5936771815114948e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00024110899539664388, 'learning_rate': 2.593329391715647e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00024437735555693507, 'learning_rate': 2.5929816019198e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.000250687706284225, 'learning_rate': 2.5926338121239525e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00026354886358603835, 'learning_rate': 2.592286022328105e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0003395265666767955, 'learning_rate': 2.591938232532258e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00024893481167964637, 'learning_rate': 2.59159044273641e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00025109326816163957, 'learning_rate': 2.591242652940563e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00025722713326103985, 'learning_rate': 2.5908948631447157e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0005264583160169423, 'learning_rate': 2.590547073348868e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0005790791474282742, 'learning_rate': 2.590199283553021e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0006939488812349737, 'learning_rate': 2.5898514937571734e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0002342818770557642, 'learning_rate': 2.5895037039613256e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00024665865930728614, 'learning_rate': 2.5891559141654786e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0002859314263332635, 'learning_rate': 2.588808124369631e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0008609963697381318, 'learning_rate': 2.5884603345737837e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00022422577603720129, 'learning_rate': 2.5881125447779367e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.00026149331824854016, 'learning_rate': 2.587764754982089e-06, 'epoch': 7.41}
{'loss': 0.0, 'grad_norm': 0.0005306980456225574, 'learning_rate': 2.587416965186242e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025447021471336484, 'learning_rate': 2.5870691753903944e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002382457023486495, 'learning_rate': 2.5867213855945465e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0003996535378973931, 'learning_rate': 2.5863735957986995e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002714757574722171, 'learning_rate': 2.586025806002852e-06, 'epoch': 7.42}
{'loss': 0.0016, 'grad_norm': 0.00022521692153532058, 'learning_rate': 2.5857127951865895e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025706467567943037, 'learning_rate': 2.585365005390742e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00022978050401434302, 'learning_rate': 2.5850172155948942e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002361341321375221, 'learning_rate': 2.584669425799047e-06, 'epoch': 7.42}
{'loss': 0.0448, 'grad_norm': 0.0003155471640639007, 'learning_rate': 2.5843216360031998e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025832076789811254, 'learning_rate': 2.5839738462073528e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.010325700975954533, 'learning_rate': 2.583626056411505e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025461800396442413, 'learning_rate': 2.5832782666156575e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00024303546524606645, 'learning_rate': 2.5829304768198105e-06, 'epoch': 7.42}
{'loss': 0.0001, 'grad_norm': 0.0002635579730849713, 'learning_rate': 2.582582687023963e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00026376210735179484, 'learning_rate': 2.582234897228115e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00030608841916546226, 'learning_rate': 2.581887107432268e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025809562066569924, 'learning_rate': 2.5815393176364207e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00027350278105586767, 'learning_rate': 2.5811915278405737e-06, 'epoch': 7.42}
{'loss': 0.0001, 'grad_norm': 0.0002387267886660993, 'learning_rate': 2.580843738044726e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.004452163353562355, 'learning_rate': 2.5804959482488784e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0005969056510366499, 'learning_rate': 2.5801481584530314e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002546188479755074, 'learning_rate': 2.5798003686571836e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00024974762345664203, 'learning_rate': 2.579452578861336e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00024385598953813314, 'learning_rate': 2.579104789065489e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002674731076695025, 'learning_rate': 2.5787569992696417e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002476049121469259, 'learning_rate': 2.5784092094737947e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.00025553227169439197, 'learning_rate': 2.578061419677947e-06, 'epoch': 7.42}
{'loss': 0.0, 'grad_norm': 0.0002468488528393209, 'learning_rate': 2.5777136298820994e-06, 'epoch': 7.42}
{'loss': 0.0001, 'grad_norm': 0.0002525702875573188, 'learning_rate': 2.5773658400862524e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002386875421507284, 'learning_rate': 2.5770180502904045e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00025335702230222523, 'learning_rate': 2.576670260494557e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00025469946558587253, 'learning_rate': 2.57632247069871e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002368167188251391, 'learning_rate': 2.575974680902862e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00024901804863475263, 'learning_rate': 2.575626891107015e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.001416611485183239, 'learning_rate': 2.5752791013111678e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00025937097962014377, 'learning_rate': 2.5749313115153203e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002578785934019834, 'learning_rate': 2.5745835217194733e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0010687062749639153, 'learning_rate': 2.5742357319236255e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0003078095614910126, 'learning_rate': 2.573887942127778e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00023135944502428174, 'learning_rate': 2.573540152331931e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002649516682140529, 'learning_rate': 2.573192362536083e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00028110164566896856, 'learning_rate': 2.572844572740236e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002210818784078583, 'learning_rate': 2.5724967829443887e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00024021977151278406, 'learning_rate': 2.572148993148541e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.012150846421718597, 'learning_rate': 2.571801203352694e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002634206030052155, 'learning_rate': 2.5714534135568464e-06, 'epoch': 7.43}
{'loss': 0.0001, 'grad_norm': 0.00023618366685695946, 'learning_rate': 2.571105623760999e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00026296128635294735, 'learning_rate': 2.570757833965152e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002388706780038774, 'learning_rate': 2.570410044169304e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.000560671032872051, 'learning_rate': 2.570062254373457e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0005570425419136882, 'learning_rate': 2.5697144645776097e-06, 'epoch': 7.43}
{'loss': 0.0001, 'grad_norm': 0.00029907183488830924, 'learning_rate': 2.569366674781762e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00023579297703690827, 'learning_rate': 2.5690188849859148e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002390682348050177, 'learning_rate': 2.5686710951900674e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.0002434000198263675, 'learning_rate': 2.5683233053942195e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00022151051962282509, 'learning_rate': 2.5679755155983725e-06, 'epoch': 7.43}
{'loss': 0.0, 'grad_norm': 0.00030743773095309734, 'learning_rate': 2.567627725802525e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0002226943033747375, 'learning_rate': 2.567279936006678e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00023567605239804834, 'learning_rate': 2.5669321462108306e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00023357919417321682, 'learning_rate': 2.5665843564149827e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0002630445815157145, 'learning_rate': 2.5662365666191357e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00025627377908676863, 'learning_rate': 2.5658887768232883e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00035132927587255836, 'learning_rate': 2.5655409870274404e-06, 'epoch': 7.44}
